transaction_id,customer_id,date,amount,category,type,description
25018d2e-bb3a-4322-9db0-96d4df8097f7,CUST_00548,2024-12-08,362.13,Travel,expense,re-intermediate web-enabled initiatives
14522ba9-b544-4b63-bdc9-577c52ee931e,CUST_00548,2025-01-26,79.64,Travel,income,synergize revolutionary experiences
2c3d90d3-ead1-4238-9852-e26b034a2489,CUST_00548,2026-05-14,195.37,Software,income,orchestrate collaborative mindshare
7fd8b525-1c66-4dc1-9410-3b87196ff071,CUST_00548,2025-11-16,442.1,Payroll,expense,brand 24/365 technologies
791de8c8-5acc-48e4-9249-05bd1fed4b09,CUST_00548,2024-07-19,165.59,Marketing,income,incubate visionary e-markets
d1433700-6451-4898-9d07-9835f5310305,CUST_00549,2026-01-22,1177.07,Software,expense,revolutionize bricks-and-clicks interfaces
53e6a6ad-902c-488d-851d-b44566540b53,CUST_00549,2026-02-03,10330.47,Equipment,income,redefine mission-critical channels
8d34ad54-65b5-4d0c-acc6-e04da8ffb713,CUST_00549,2025-12-11,39.92,Marketing,income,mesh leading-edge e-markets
79bd6a5c-4c1f-4703-8af1-fd0f0dcde24c,CUST_00549,2026-03-29,941.36,Equipment,income,expedite cross-media vortals
ba190886-302c-4e83-aa57-fb7a774eff02,CUST_00549,2026-04-10,541.0,Payroll,expense,generate granular initiatives
145e6cd6-15c5-4946-b628-c59499297b31,CUST_00549,2026-03-24,123.64,Equipment,expense,transform robust metrics
bf2f3750-c58d-4720-93dc-ac44ddcf5b6e,CUST_00549,2026-02-23,80.7,Insurance,income,engineer open-source e-tailers
b3ed5f6b-dac4-4e05-bcfb-c8bff8e24230,CUST_00549,2026-02-27,20.16,Insurance,expense,evolve impactful initiatives
54241d27-50f2-4cf3-bb67-2ff8772c4f2a,CUST_00549,2026-03-08,94.23,Utilities,income,facilitate enterprise interfaces
da80cb3e-5054-47d9-b633-b81c5da17c9a,CUST_00549,2026-01-07,859.72,Utilities,income,syndicate cross-platform e-business
6b83ed45-b59e-4de7-9995-a83ee13dec0b,CUST_00549,2026-05-07,228.77,Marketing,expense,grow sticky e-tailers
835e55cd-6b22-43db-aafd-ecbdfbd59503,CUST_00549,2026-04-30,987.9,Equipment,expense,empower intuitive initiatives
3a0c77e9-d504-49ed-9647-f83b8cf0b85b,CUST_00549,2026-02-28,116.3,Insurance,income,e-enable end-to-end metrics
f7f5220a-81be-45bc-95e4-2b78a44c2df7,CUST_00549,2026-01-31,571.65,Consulting,income,orchestrate innovative synergies
87492c9f-2b98-414e-96d2-43052c3d12d3,CUST_00549,2025-12-06,103.44,Software,expense,empower frictionless e-tailers
cc6772f0-65de-4be4-af6e-5bdcb37da44c,CUST_00549,2026-01-30,76.81,Travel,income,engage world-class functionalities
b3d52e37-654c-4eda-8902-4c996a6a25dd,CUST_00549,2026-01-05,215.17,Travel,income,reinvent dot-com systems
d5fc47c2-023a-43b7-8cf5-3b28ed3e19f4,CUST_00549,2026-03-04,110.17,Insurance,income,re-intermediate wireless vortals
8b1c13ba-bdfa-4e94-8387-8db9a5fcb428,CUST_00549,2025-12-09,38.42,Software,expense,scale synergistic technologies
f1587836-9b10-44f9-b8a5-a59860275526,CUST_00549,2026-05-07,196.61,Marketing,expense,seize revolutionary mindshare
aa1933c0-300f-472d-b02f-e9a6e0ab059f,CUST_00549,2026-03-12,278.03,Consulting,expense,harness world-class portals
8b230a82-ae9b-412d-a048-503aa128c949,CUST_00549,2026-03-13,1121.06,Insurance,income,incubate open-source metrics
df9acd6e-3285-43c8-895c-2ab704262eac,CUST_00549,2026-03-04,753.08,Rent,expense,deliver revolutionary architectures
1de7afd8-fc1b-4f2c-8dfb-8d316099f05c,CUST_00549,2026-04-09,1057.78,Payroll,income,maximize scalable content
284be769-c4f6-4586-8a64-c7ead26a089b,CUST_00549,2026-03-27,580.81,Office Supplies,income,incentivize collaborative mindshare
f89da81a-491b-417a-94e6-d41e2e0a8cc4,CUST_00549,2026-02-09,364.72,Consulting,expense,mesh front-end e-business
571bab8e-c762-4392-8761-111e1f9a131e,CUST_00549,2025-12-29,56.0,Payroll,expense,whiteboard seamless niches
0085f3e7-b371-4495-a731-5bd78174f8d0,CUST_00549,2026-02-17,292.9,Software,expense,iterate clicks-and-mortar interfaces
157fb6b2-c47c-4f7f-b495-7a93767ec5fb,CUST_00549,2026-02-09,500.77,Travel,expense,integrate B2B architectures
28883564-9fb7-4115-ae6d-6ab489728a10,CUST_00549,2026-04-21,1406.59,Rent,expense,benchmark robust networks
1ac6401e-eac7-4f60-b07d-298b108d1af5,CUST_00549,2026-03-30,557.55,Insurance,expense,whiteboard bricks-and-clicks metrics
503555e1-82b7-4009-a666-37082ff2bde5,CUST_00549,2025-12-30,1084.05,Marketing,income,monetize scalable convergence
52729897-1316-4f71-b584-bb77b9e57f4c,CUST_00549,2026-04-07,70.92,Insurance,expense,innovate end-to-end platforms
1f97b2e4-01fb-45c5-8b20-5a5cd569f26c,CUST_00549,2025-12-16,165.39,Rent,income,maximize vertical ROI
12c6b964-832d-4fa7-97a0-5a57a463e61a,CUST_00549,2026-02-18,409.62,Consulting,expense,redefine clicks-and-mortar models
2fc20913-f0d5-4951-a303-f9db6db1b70c,CUST_00549,2026-02-07,985.49,Consulting,expense,target rich solutions
b325377c-4cff-4ea0-817a-b30395cd46ae,CUST_00549,2026-04-17,205.56,Marketing,income,streamline e-business supply-chains
11bf3af3-8401-4649-8969-a75a94a2a686,CUST_00549,2026-03-04,221.64,Consulting,expense,enhance vertical communities
6c13383a-c5b7-4309-b994-c93881f09f07,CUST_00549,2026-03-03,558.12,Marketing,expense,benchmark magnetic e-tailers
6cb7204c-c685-4c30-87a2-d5372eaf3737,CUST_00549,2026-04-21,63.37,Software,expense,aggregate integrated bandwidth
1bc1efa3-c8e3-47fc-b4d3-0a294d7dea11,CUST_00549,2026-04-25,1683.93,Consulting,expense,grow leading-edge convergence
49b3f385-a2d1-46ad-a5a9-250dd73bfed2,CUST_00549,2026-01-11,85.2,Payroll,income,orchestrate rich applications
09d84922-0108-4ea4-87d9-5454c479cf3e,CUST_00549,2026-05-06,24.48,Marketing,expense,enable synergistic e-services
4b10b199-ce72-4517-8f7d-a1d18eed0e17,CUST_00549,2026-01-26,247.67,Consulting,income,incubate extensible platforms
5d4e7c87-da61-4057-8682-999dbe719930,CUST_00549,2025-12-18,1878.35,Rent,expense,unleash B2B systems
b77d2227-4941-457e-b424-cacb02b9ddc0,CUST_00549,2026-04-26,494.6,Utilities,income,benchmark sticky e-services
a6e15049-0d8b-42af-a36b-90acee293232,CUST_00549,2026-05-12,602.63,Utilities,expense,orchestrate out-of-the-box e-services
fdc1edb4-574d-4dac-a560-feb6bdc06804,CUST_00550,2026-03-14,257.15,Office Supplies,income,redefine interactive channels
41823bb2-408b-43ee-b0c1-5328eb156c77,CUST_00550,2026-04-02,203.8,Insurance,expense,scale synergistic deliverables
05e20d42-17a9-4e54-8084-fc32f251a8f9,CUST_00550,2026-03-30,38.33,Office Supplies,income,engineer back-end experiences
e83fb5b4-58ff-4802-ba1a-cf027e9aa126,CUST_00550,2026-04-09,16.26,Marketing,income,revolutionize vertical content
a3c683f8-1ec0-4ce3-a62b-bb6be834f356,CUST_00550,2026-05-03,309.68,Insurance,expense,engineer strategic e-commerce
04b4d4a5-ef6f-4b6c-9af7-0c818e5ea41b,CUST_00550,2026-03-29,1182.11,Software,expense,reinvent holistic niches
fa052975-1628-4aa5-99db-68990ce8d4b2,CUST_00550,2026-03-19,369.8,Payroll,income,reinvent global platforms
1e9eef79-fb85-4de6-8116-089e70770f38,CUST_00550,2026-04-01,517.14,Utilities,income,enable one-to-one infrastructures
46f0d4b0-68a6-4cc6-ab8c-f7d4e05dd3b1,CUST_00550,2026-04-13,1636.74,Payroll,expense,extend world-class content
ed493de6-24ad-4809-a2c2-1675f7f91b46,CUST_00550,2026-05-08,363.04,Utilities,income,visualize real-time content
930efa93-f737-4b1e-b875-8ed728eff2b3,CUST_00550,2026-05-08,67232.97,Travel,expense,visualize cross-media synergies
cb6dd6d2-5deb-41f0-9ac1-ed4664a32080,CUST_00550,2026-03-14,25612.1,Utilities,income,orchestrate seamless e-markets
52736a56-5a11-4630-97d5-1ac86674b77d,CUST_00550,2026-04-29,211.2,Equipment,income,scale intuitive web-readiness
e9091e6a-c633-47e0-9a5f-843afbfbfec0,CUST_00550,2026-04-12,91.63,Office Supplies,expense,innovate intuitive architectures
60844402-7829-43c9-b2fb-be60984969b9,CUST_00550,2026-05-17,2770.15,Software,expense,e-enable e-business synergies
df7160bf-bc98-4986-805c-355aaa92c4f0,CUST_00550,2026-03-08,460.29,Marketing,expense,synthesize sticky action-items
d3524364-46ec-4b65-a72e-5b0da77eb690,CUST_00550,2026-03-16,78.86,Marketing,expense,matrix compelling models
f7f41047-be43-4b4f-9d9b-74cd09c72e72,CUST_00550,2026-05-08,60.02,Travel,expense,innovate holistic e-services
5871ed5e-9a33-47c1-8b7f-3c7195ef1988,CUST_00550,2026-04-17,1100.67,Travel,income,implement open-source platforms
7a472926-da61-4f83-893c-c465628f991d,CUST_00550,2026-04-11,70.46,Utilities,income,unleash seamless functionalities
18b1768c-a8a7-44be-aa52-b9a0f595afed,CUST_00550,2026-03-14,2263.35,Equipment,income,generate impactful synergies
da35b314-4aeb-4ba0-8b11-1856b82871da,CUST_00550,2026-03-10,8.96,Payroll,expense,grow dynamic models
d28aa15a-8275-4134-aa98-e32b51bbd312,CUST_00550,2026-03-22,1348.99,Rent,expense,reinvent leading-edge content
c342605c-9b5b-45a1-90de-3f132f8b19d4,CUST_00550,2026-04-26,438.9,Equipment,expense,integrate interactive functionalities
e302a942-d586-4e7d-9d4a-9bd53fb32760,CUST_00550,2026-03-22,282.11,Insurance,income,reinvent seamless synergies
f4748e3f-244d-4ab8-a105-f6415f3bc4a2,CUST_00550,2026-05-06,198.23,Rent,income,envisioneer seamless web-readiness
eb7c99ff-a359-4268-b982-8a73eaddefe4,CUST_00550,2026-04-11,2365.81,Software,income,transform granular partnerships
a42f88b8-4db1-4426-b2a2-2d9ced09b5fc,CUST_00550,2026-05-16,571.62,Consulting,expense,grow cross-platform e-commerce
e81590ee-8588-4368-8d1a-2e91acdb47f6,CUST_00550,2026-03-08,82.78,Software,income,unleash best-of-breed experiences
f19b30b7-dece-41cd-81ea-e97f7bb24b93,CUST_00550,2026-04-03,31.1,Software,income,engineer extensible solutions
319580c6-6677-431c-91c9-8fbfd9e977d1,CUST_00550,2026-03-06,302.7,Rent,expense,strategize innovative niches
a0be8e8e-b7f1-4c6f-94bf-7f8c41414a8b,CUST_00550,2026-04-05,244.38,Marketing,income,facilitate bricks-and-clicks paradigms
102eb554-a5cc-4246-95ad-da5bd3feb4d6,CUST_00550,2026-05-03,39.49,Rent,income,evolve granular metrics
637d9f9e-48c2-4878-81c4-9decf05a8eea,CUST_00551,2026-01-01,228.96,Marketing,expense,utilize dot-com action-items
35cf8153-0d73-4494-911e-a74b44d1bb58,CUST_00551,2025-08-03,122.89,Rent,expense,evolve granular deliverables
ae94bb64-9a2b-41fe-861a-feba6b68644c,CUST_00551,2025-09-24,247.44,Travel,expense,brand cutting-edge e-commerce
3b2c6d93-3221-4e73-867b-7f085a0d3c44,CUST_00551,2025-12-06,584.71,Software,expense,target visionary convergence
24772862-aedb-4f59-8ead-1e979539cf5b,CUST_00551,2025-08-03,1467.23,Rent,expense,synergize distributed interfaces
1a1b06b5-8737-4314-baf1-ba0d34a249cc,CUST_00551,2026-02-10,728.27,Travel,income,productize 24/365 architectures
7419986e-262a-4240-9041-e9458dd12bcb,CUST_00551,2025-11-22,102.95,Consulting,income,incentivize best-of-breed eyeballs
728e52d3-a0d0-438a-8622-bb91cbe47e0e,CUST_00551,2025-09-04,380.96,Payroll,income,integrate front-end deliverables
4a76485c-ca2f-4bf8-a0ae-a7a9b2a3e500,CUST_00551,2026-01-28,263.94,Travel,expense,extend mission-critical e-markets
562b33c7-d1fe-4908-99c2-3b917c506ffa,CUST_00551,2026-02-23,49.47,Marketing,income,deliver synergistic solutions
dfff6331-27d3-4ccd-adeb-127492920c70,CUST_00551,2025-06-11,394.6,Payroll,income,evolve clicks-and-mortar deliverables
a4eec807-d030-463d-9e99-f87f7d19ef5a,CUST_00551,2025-08-20,2271.07,Software,expense,syndicate robust partnerships
90f70cf7-4c41-4774-bef1-7249121c76ce,CUST_00551,2026-03-05,254.4,Equipment,income,engineer seamless architectures
8c73cbec-c11a-4c6a-b03b-c135c1edf8cc,CUST_00551,2025-08-01,36.12,Travel,income,embrace collaborative markets
27c75faa-541a-46f8-9b12-123585024a14,CUST_00551,2025-08-09,253.74,Rent,expense,generate granular info-mediaries
5dc6b53f-4571-4283-99ff-5f5bda724f31,CUST_00551,2025-08-19,57.03,Payroll,income,scale bleeding-edge e-business
743a0120-366e-4740-8887-e7f730abcb1f,CUST_00551,2025-07-24,689.75,Equipment,income,enable real-time architectures
86f2c777-c045-4d22-8ab2-bbe9351eced6,CUST_00551,2025-05-13,459.36,Consulting,expense,target bleeding-edge infrastructures
4b8df82e-c184-4645-8ad5-a28cc4eacb2d,CUST_00551,2025-07-23,199.32,Insurance,income,monetize integrated niches
63e7e60b-5150-42d5-aab5-8c0e7a361323,CUST_00551,2025-06-19,164.45,Marketing,income,leverage open-source web-readiness
750c4983-3a36-4865-af87-bdd6fea90af9,CUST_00551,2025-04-09,189.68,Rent,income,deliver virtual action-items
27a87702-2ddf-4d2b-a4da-8dd25e2c696c,CUST_00551,2025-08-01,247.13,Payroll,income,orchestrate back-end functionalities
78cbd652-52ed-4301-911d-8a65641cb5a0,CUST_00551,2026-02-05,96.86,Utilities,expense,aggregate transparent networks
16727c1c-1906-450c-9b77-f693f25ba9e6,CUST_00551,2025-08-10,46.28,Travel,expense,brand extensible web services
058c4065-fe6d-4249-9026-e0a40433e2cf,CUST_00551,2025-03-31,959.53,Marketing,income,grow holistic e-tailers
4433d72c-2711-4a02-9014-eaae5ecac552,CUST_00551,2025-06-06,154.09,Consulting,income,orchestrate interactive models
378dbfce-bd1f-4404-9a0b-d4b50d04c0bd,CUST_00551,2026-04-06,70571.18,Office Supplies,expense,leverage dot-com applications
fd8972b7-58b0-4fd8-9a90-ffd3b3ec0baf,CUST_00551,2026-03-29,299.0,Consulting,expense,unleash frictionless metrics
740d53f4-614d-435d-9d76-5877ef351458,CUST_00551,2025-11-09,344.58,Software,income,leverage e-business action-items
d5a9d019-ad80-4496-8010-05c78f8dd5a6,CUST_00551,2025-04-16,360.12,Travel,expense,enhance global content
27ad9454-cc0f-44aa-9493-92bf62327243,CUST_00551,2026-02-15,59.82,Equipment,income,implement impactful partnerships
78d346aa-150d-434f-855d-e2360ee43c95,CUST_00551,2026-05-10,32.75,Equipment,expense,mesh wireless methodologies
e76a8c89-dec9-4f32-bb20-da5317a2ffb5,CUST_00551,2025-10-17,120.73,Marketing,expense,re-intermediate front-end interfaces
46499d7b-eced-42bd-a03f-85612df80ea7,CUST_00551,2025-05-21,393.41,Payroll,expense,utilize synergistic interfaces
7563e0df-8304-4cee-9ab8-c519f8c049b9,CUST_00551,2025-11-12,102.15,Office Supplies,income,benchmark B2C systems
6ce1807c-acdb-4ed9-8d94-126f095967eb,CUST_00551,2025-11-29,159.83,Travel,expense,morph out-of-the-box web-readiness
a5a3d6ce-a0d1-48f0-88da-97121408a537,CUST_00551,2026-03-24,3142.45,Software,income,re-contextualize bricks-and-clicks e-markets
4b6086af-65ed-4f9a-bc7d-3f7fddf8393d,CUST_00551,2025-07-27,26.72,Payroll,expense,re-intermediate synergistic web services
83a764ea-2c0f-43c1-9167-0c7b2ab01a31,CUST_00551,2025-07-09,98.89,Utilities,expense,mesh frictionless architectures
388cf4af-5440-4f27-b16f-079b08e62c06,CUST_00551,2025-08-11,2382.55,Travel,expense,evolve cutting-edge applications
d9a7ba04-968a-4fb2-a914-837310b87d10,CUST_00551,2026-05-01,231.94,Travel,expense,transform 24/365 niches
936dc71a-5928-4868-b174-4dd043c792ae,CUST_00551,2026-04-14,104.88,Travel,expense,enhance intuitive eyeballs
acb33bc7-1825-4b6e-8324-8039e6dbeaa9,CUST_00551,2025-10-15,994.78,Office Supplies,income,engineer cross-platform schemas
e6e4ef62-4c71-4c02-a455-75d2f902eab5,CUST_00551,2025-09-27,261.46,Payroll,income,re-contextualize scalable ROI
8efa80ff-5519-4aa2-bca0-79a480e78c53,CUST_00551,2025-07-04,161.1,Rent,income,harness impactful communities
af6be0f4-6a23-4abb-98a5-60a08d3b8043,CUST_00551,2025-04-12,308.23,Payroll,expense,evolve visionary niches
2746d4b6-4737-4f21-9d4b-3ccfaba8a1af,CUST_00551,2025-09-03,111.08,Payroll,expense,syndicate user-centric markets
71f88329-d2cb-47f5-9c59-52822a42cace,CUST_00551,2025-04-08,72.17,Marketing,expense,monetize seamless markets
448a05db-41d5-4fd4-9d34-93f05c9c08cb,CUST_00551,2025-06-12,213.51,Equipment,income,monetize B2B niches
373a1eb4-11dc-4009-af53-1b18c8eeede9,CUST_00551,2025-04-22,72.73,Equipment,income,transform front-end eyeballs
e02ded9f-b497-4812-be95-c7448272a67a,CUST_00551,2026-04-25,247.85,Utilities,income,scale next-generation vortals
3bf8b845-0554-45fc-aeb3-678c2dc52587,CUST_00551,2025-07-09,374.39,Insurance,income,synergize B2C e-commerce
5b008b8f-e9c4-4ebe-8715-5520f3a01838,CUST_00551,2025-09-23,681.08,Office Supplies,expense,optimize impactful markets
1a80bc15-aa08-4002-a86c-8ab0bc63abfe,CUST_00551,2025-09-29,947.2,Software,income,morph wireless content
a0c264be-3ec9-4f0c-b07b-1251b51330c3,CUST_00551,2025-04-15,150.37,Travel,income,incentivize proactive web-readiness
61213530-fcf6-43ca-aed9-07632e61da1e,CUST_00551,2025-11-24,445.54,Software,income,grow granular content
9b17d9da-faff-41af-b2ce-e8dde88fa089,CUST_00552,2026-04-07,441.88,Rent,income,target impactful architectures
e524f9f7-9532-4020-840b-8672f9c061f2,CUST_00552,2026-04-19,362.63,Consulting,income,scale value-added convergence
0f8056d8-64d9-4e27-8230-926139676253,CUST_00552,2026-04-17,137.64,Utilities,income,revolutionize killer partnerships
d1af8167-56b1-4def-8394-98cb5b381bc5,CUST_00552,2026-04-27,71.26,Marketing,expense,e-enable killer e-business
a8230a22-c2b2-46d3-ac3f-28612d8fd46d,CUST_00552,2026-04-22,446.93,Marketing,expense,unleash compelling deliverables
67bbc767-aab1-4cfc-b7ba-6ac8d3db5d83,CUST_00552,2026-04-28,31.56,Software,income,architect plug-and-play technologies
6a3fa72b-8ce1-48be-beeb-68fc747e773e,CUST_00552,2026-05-17,177.43,Travel,income,syndicate enterprise architectures
bd30863c-2073-4e25-8020-9b9537d880f4,CUST_00552,2026-05-16,11.42,Insurance,expense,generate magnetic models
3b946bb0-7c1c-4470-a86a-98cf1bcf1ce6,CUST_00552,2026-04-22,49.22,Consulting,expense,syndicate compelling ROI
edcdfac8-baf5-4377-a7d2-1be43f15d59f,CUST_00552,2026-04-13,85.41,Consulting,expense,monetize virtual portals
a90fd6f2-f2fb-4f8c-8751-25f99b9d2273,CUST_00552,2026-05-04,912.39,Equipment,income,leverage compelling mindshare
548855b9-8391-404c-a67d-98409b8daaf4,CUST_00552,2026-05-02,558.77,Equipment,income,monetize intuitive ROI
fb86c135-cd62-42a4-8173-68ad8b04c81f,CUST_00552,2026-05-03,125.87,Rent,expense,iterate holistic functionalities
46835846-c15f-4d44-a57f-39d7d7d4c00b,CUST_00552,2026-05-15,587.13,Utilities,income,deploy sticky channels
13e0c7a0-0afa-44af-a021-474d41f4fe40,CUST_00552,2026-05-13,709.92,Software,expense,engineer B2B e-commerce
9b655fa6-3a30-4df7-835a-6d574c355d11,CUST_00552,2026-04-16,201.78,Equipment,expense,transform granular niches
f84d7839-b1e7-4654-9f95-f8a1ce79b465,CUST_00552,2026-04-18,46.47,Consulting,expense,e-enable plug-and-play systems
c8f47ed5-e0b9-49b2-bc10-9bf821261dcd,CUST_00552,2026-04-27,190.66,Utilities,income,expedite front-end web services
6a47dc83-0c17-4427-9382-932c5ee6ead2,CUST_00552,2026-04-29,217.57,Office Supplies,income,e-enable intuitive applications
9ae2832c-f7d3-4134-916b-9f60e7fe6078,CUST_00552,2026-04-05,55.76,Travel,expense,monetize robust e-markets
90851c07-577d-4e75-a321-a8bdf7dff755,CUST_00552,2026-05-07,380.11,Office Supplies,income,unleash 24/7 ROI
4d34c76b-a3cd-48ed-b2a5-c5c593132440,CUST_00552,2026-04-26,342.33,Office Supplies,expense,iterate ubiquitous convergence
6ec9b17e-1054-4618-92bf-cbb7074b4c8e,CUST_00552,2026-04-13,417.4,Payroll,income,strategize e-business synergies
bf03c0f0-102d-418c-9fd4-71e3975a0417,CUST_00552,2026-04-02,341.96,Travel,expense,envisioneer robust schemas
3deac553-201a-4a6b-a7d6-cca419e20fe1,CUST_00552,2026-03-28,587.46,Office Supplies,expense,brand collaborative solutions
ecfe1948-e45b-4e45-a3db-98d586907439,CUST_00552,2026-04-30,197.32,Software,income,orchestrate world-class deliverables
9ace2f00-e0fc-4e5c-aa65-cef5d5051215,CUST_00552,2026-04-13,311.73,Rent,expense,re-contextualize impactful mindshare
6d89dc47-cf4e-4f76-9a4a-1a787e9cb33d,CUST_00552,2026-04-27,151.82,Rent,expense,empower intuitive web-readiness
4475b9fc-a215-44a9-b053-c0ec6f0d115c,CUST_00552,2026-05-17,121.34,Office Supplies,expense,synergize granular niches
f304f0a9-97a8-4f8e-95b2-677f01a23e95,CUST_00552,2026-05-05,1219.14,Marketing,income,target intuitive architectures
acb3ce44-72bd-4a13-ab94-d7df2c04b2da,CUST_00552,2026-05-14,21.06,Payroll,income,seize impactful e-business
9bb0a437-8baa-4240-bb64-ddce494de46c,CUST_00552,2026-04-23,700.72,Utilities,income,aggregate next-generation vortals
4e524abc-11ad-410f-a14c-4d6b62e2def2,CUST_00552,2026-04-12,116.2,Travel,income,optimize viral web-readiness
c8023945-e364-4658-a4a9-df619e0688bb,CUST_00552,2026-04-09,99.48,Utilities,income,facilitate back-end initiatives
b1a70477-bf96-4f8b-8b77-6c8ef367190e,CUST_00552,2026-05-15,334.92,Payroll,expense,seize end-to-end mindshare
880a86e7-0c68-483a-92b5-e8242e153669,CUST_00552,2026-03-31,40.95,Office Supplies,expense,utilize compelling mindshare
d8cd610e-f88c-4f70-8b11-0435463df17a,CUST_00552,2026-03-29,91.91,Payroll,income,deploy seamless bandwidth
2a9ff5cb-129b-44d3-9716-c9cb306c1062,CUST_00552,2026-05-09,88.33,Consulting,income,revolutionize compelling synergies
c7e3827a-6066-4fd6-b81d-9d55aad5b6b7,CUST_00552,2026-05-08,187.6,Office Supplies,expense,embrace next-generation applications
af47777e-4853-4c3b-973d-b993c3461832,CUST_00552,2026-05-11,93.23,Equipment,expense,synergize global web-readiness
